LANGUAGE,TWEET,CREATED_AT,FAVORITE_COUNT
en,"Not just @mlandryMP but also @senbmckenzie @PaulineHansonOz @sussanley @NicolleFlint even back to Bronwyn Bishop

Conservative women don’t seem to get equal parity in the #MeToo movement compared to @emilyslist types

#auspol #AlboTheBully @ljayes @PeterDutton_MP @TraceySpicer",2022-10-27T22:35:15.000Z,2
en,"Huang 'Sophia' Xueqin is an incredible journalist, whose dedication to her work &amp; to the #MeToo movement has led to her imprisonment by the #CCP.
 
We are grateful to Lü Pin for accepting the award on Sophia's behalf. #IndexAwards22 https://t.co/ytyAW9v60n",2022-10-27T19:17:02.000Z,23
en,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @ClaraKid #poshmark #fashion #style #shopmycloset #metoo #athleta #boutique: https://t.co/K1b2OMSQFg https://t.co/xzOn1w2RMA,2022-10-27T22:29:20.000Z,0
en,"#Repost @letstalkabtconsent 
・・・
Gaslighting looks like...⁠
...⁠
#domesticviolence #domesticviolenceawareness #domesticviolenceawarenessmonth #ipv #dvam #dvam2021 #datingviolence #teendatingviolence #teendatingviolenceawareness #believesurvivors #supportsurvivors #metoo https://t.co/GTqLarOfzW",2022-10-27T22:17:03.000Z,0
en,"Nice hike to Mount Donner, @armiehammer favorite place to bring a date, surprised I didn't smell any BBQ #metoo #ArmieHammer #houseofhammer #DahmerNetflix #CallMeByYourName",2022-10-27T22:12:34.000Z,0
en,"New in AER: ""Reporting Sexual Misconduct in the #MeToo Era"" by Ing-Haw Cheng &amp; Alice Hsiaw

https://t.co/nQSvWqi3d1

h/t @joshgans https://t.co/T4P0r3MV0D",2022-10-27T14:00:32.000Z,106
en,"Five years of the sexual conduct witch-hunt have destroyed scores of lives &amp; careers in #film, #music &amp; the #media. The #MeToo  campaign has weakened #democratic rights, including the presumption of innocence, and created an atmosphere where intimidation and self-censorship rule.",2022-10-27T22:02:25.000Z,4
en,"imagine saying this to a female rape victim

#metoo",2022-10-27T21:52:38.000Z,13
en,"""The #MeToo movement made inroads in changing the culture by empowering some women to speak out. But that doesn’t mean it’s easy,"" writes The Times Editorial Board. (via @latimesopinion) 

https://t.co/zHaWYG7rSU",2022-10-27T21:50:00.000Z,7
en,"The #Ongovt proposed regulations include the preventing use of non-disclosure agreements to address instances where an employee leaves an institution to be employed at another institution, and their prior wrongdoing remains a secret. #MeToo #highered https://t.co/2WIx6ZAN9S",2022-10-27T21:35:40.000Z,11
en,"The #Ongovt proposed regulations include the preventing use of non-disclosure agreements to address instances where an employee leaves an institution to be employed at another institution, and their prior wrongdoing remains a secret. #MeToo #highered https://t.co/2WIx6ZAN9S",2022-10-27T21:35:40.000Z,11
en,"The #Ongovt proposed regulations include the preventing use of non-disclosure agreements to address instances where an employee leaves an institution to be employed at another institution, and their prior wrongdoing remains a secret. #MeToo #highered https://t.co/2WIx6ZAN9S",2022-10-27T21:35:40.000Z,11
en,"I wrote about the #MeToo backlash, five years on https://t.co/J8kFt3pOgX via @SheKnows",2022-10-27T21:28:42.000Z,7
en,"#Metoo Ready 💯 Let justice prevail 👏 #rape #rapedestroys #prioritizevictims #weslaysexualviolence #nomeansno #boundaries 
https://t.co/goIEML54vy",2022-10-27T21:21:24.000Z,1
en,The perfect #book for #actors! The #secondedition has 70+ new pages - #selftaping #MeToo issues &amp; more! #actorslife #BehindTheScenes #actor #actress #acting #AUDITION #Casting #actingtips #auditions #gifts #books #actingbook https://t.co/R3dLFbQeIP https://t.co/Wj40kXo86P,2022-10-27T21:18:02.000Z,13
en,"̖Whoa, that's incredible. #NFT 😀

#mondaymorning #happynewweek #bigboss16 #metoo #beautispaces #indie #rock #stockmarketnews https://t.co/S4m8YxQkAA",2022-10-27T07:55:40.000Z,5
en,"WATCH: On Meet the Press Reports, Gen Z women tell @WatchSavannah #MeToo hasn’t really impacted them.

Coastal Carolina student Kaci Dozier: ""We only heard about Me Too when celebrities were involved. ... It was never 'Me Too' when ... something happened on a college campus."" https://t.co/j4lj9KVGFr",2022-10-27T21:02:22.000Z,2
en,"Let's take a #TBT through The Independent's archives! Revisiting #MeToo and #Timesup Through a Century of Hollywood History, author Kerry McElroy analyzes Hollywood through a #feminist lens. 

https://t.co/DFX9kAngVt",2022-10-27T20:51:59.000Z,0
en,"how old is Daphne again... 16-18 
so this is quite a depiction of nudity of a minor and you allowed this? @hbomax 
#MeToo #stopthis https://t.co/GOEUj3Mp7u",2022-10-27T20:32:37.000Z,0
en,"There is a large #MeToo moment taking place in Economics.
To all men who react to this with ""I can't believe it, I am so shocked"": where have you been the past 5 years?
To all men in political science who say ""that's econ, not us"": where have you been the past 5 years?",2022-10-27T09:03:01.000Z,210
en,You faked a psychosis to treat your Anxiety/ P.T.S.D.  #MeToo,2022-10-27T20:27:44.000Z,0
en,Forgive… Don’t Forget…( https://t.co/Q8VmxdMEJ3) #CashAppHalloweenContest #AMZN #BabyAptos #Amazon #ZeeNuNew #BiggBossTamil6 #BiggBoss16 #Bitcoin #family #LoveinTheAirEP8 #Halloween #fun #mentalhealth #MeToo #HelpMyanmarIDPs #Cryptocurency #cryptocurrecy #cryptomarket https://t.co/RN7VExaYCG,2022-10-27T20:21:13.000Z,0
en,"An inquiry into misogyny in music has heard how the #MeToo movement has not infiltrated the industry to the same degree it has with the film business.
https://t.co/WQeyPT7ivM",2022-10-27T10:11:29.000Z,36
en,"@crikey_news @marquelawyers The Brittany Higgins trial has become a spectacle because Higgins, her partner and the likes of Lisa Wilkinson have turned it into a #MeToo circus.  They have a lot to learn about our justice system.  People are innocent until proven guilty, even when you don't like them!",2022-10-27T20:14:10.000Z,16
en,I know bragging guys(plural) who treaded that murky inebriated line between consensual and non consensual sex and to my everlasting shame I enabled them.. Hopefully the #MeToo movement has empowered good guys to speak up,2022-10-27T19:58:52.000Z,1
en,“Survivors have been telling their stories and fighting back against harassment and abuse for years before the #MeToo hashtag went viral.” Read our latest post on Medium: https://t.co/8rg2yHM5sg,2022-10-27T19:51:53.000Z,3
en,"All men like nice asses, HELL, #MeToo",2022-10-27T19:48:19.000Z,0
en,"Millions of survivors around the world have been emboldened to tell their stories and pursue justice thanks to the #MeToo Movement.

NWLC President and CEO @FGossGraves breaks down what’s happened since 2017 and where we’re going from here. https://t.co/xI3cHuWyxI",2022-10-27T19:47:01.000Z,8
en,"I also spoke to Dani Ayers of @MeTooMVMT: “I read a headline at the end of the Amber Heard and Johnny Depp trial that said, ‘The Death of #MeToo.’ So because that trial resulted the way it did, that somehow means our work is dead?”",2022-10-27T16:16:34.000Z,5
en,I was sexually assaulted by a @WHO staff tonight at the @WorldHealthSmt. This was not the first time in the global health sphere that this has occured (for MANY of us). I will be reporting it. So dissappointing+disheartening. We must do better #ZeroTolerance #MeToo #GenderEquity,2022-10-18T02:05:54.000Z,5189
en,Jailed for writing about #MeToo.,2022-10-27T19:25:05.000Z,2
en,"@parquette_pam @ConstanceWu @kattenbarge That's unfortunate because I really thought she was different.  (How dare anyone go against the ""Hollywood"" machine.  How dare anyone go up against the #metoo MONEY movement.  #johnnydepp #mentoo",2022-10-27T19:24:10.000Z,1
en,"Join @farrahsafiakhan &amp; @amalaelmi for a virtual Design Jam - a collaborative brainstorming space - next Thursday, November 3rd to inform this work. 

Learn more and register at https://t.co/nSsUMgtycb! 2/

#MeToo #SafeCampus #SupportSurvivors #HigherEd https://t.co/v39kfvXSVL",2022-10-27T19:23:28.000Z,1
en,"Lieff Cabraser Partner @JonathanSelbin Moderates Beyond #MeToo Working Group Event, ""Beyond #MeToo and Athletics: Where We Have Been and Where We Must Go""

Join us Wed Nov 16 from 5-7 pm @ LCHB's NY office 
The event will also be hosted on Zoom

RSVP here: https://t.co/9CtSk8N97J https://t.co/0VbnPiunCV",2022-10-27T19:19:52.000Z,2
en,"Huang 'Sophia' Xueqin is an incredible journalist, whose dedication to her work &amp; to the #MeToo movement has led to her imprisonment by the #CCP.
 
We are grateful to Lü Pin for accepting the award on Sophia's behalf. #IndexAwards22 https://t.co/ytyAW9v60n",2022-10-27T19:17:02.000Z,23
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3803
en,"My @rotmanschool colleague Ing-Haw Cheng &amp; Alice Hsiaw have a paper in the Nov/22 issue of AEJ: Micro

""Reporting Sexual Misconduct in the #MeToo Era""

It's especially timely in light of the current #MeToo discussion happening on #EconTwitter 
 
https://t.co/rxyjdkfEDz",2022-10-27T19:03:46.000Z,4
en,I'm cracking up...it's times like this that it makes it clearly obvious who to block.Non critical https://t.co/cnp5ydfomZ other news...it's the 5th year anniversary of the #metoo movement.,2022-10-27T18:34:40.000Z,4
en,"Special event alert! We're partnering with the #DenverFilmFestival and its Women + Film Series. Join us for a screening of ""My Name is Andrea,"" about a feminist writer who called out the pervasiveness of sexism and rape culture decades before #MeToo. https://t.co/tLu9vVuTWd https://t.co/Fkb3MSSznE",2022-10-27T18:46:33.000Z,1
en,"https://t.co/DeNRSzMEUt
#likeandshare this #Tweet #PleaseHelp #MeToo",2022-10-27T18:44:54.000Z,0
en,"@TristanSnell Everybody knows that he is bipolar and a lot of people interviewed him. Now, he lost financial deals. I NEVER saw something like that. Even with them #MeToo guys. It's coward and an abusive action.",2022-10-27T18:43:55.000Z,0
en,"Hi @LSBU. Remember when I emailed you 3 years ago about your new pharmacist lecturer? About how he repeatedly sexually harassed me? While at work and over text? No? 

Well he's still employed by you, and you've finally put his photo up, so let me remind you 🧵

#MeToo https://t.co/3QWLwL7WFx",2022-10-24T16:56:45.000Z,3803
en,"There is a large #MeToo moment taking place in Economics.
To all men who react to this with ""I can't believe it, I am so shocked"": where have you been the past 5 years?
To all men in political science who say ""that's econ, not us"": where have you been the past 5 years?",2022-10-27T09:03:01.000Z,210
en,"A highly-detailed #memoir recounting the first 20 years of my life has been written and #optioned by a #premium #cable #Network based in the #UnitedStates. I’ll have more to say in the #Spring of 2023!! Tight hugs, Jus &lt;3 &lt;3 &lt;3  #justynabacajan #truthbomb #MeToo https://t.co/kG6SJPovhu",2022-10-27T18:35:10.000Z,29
en,I'm cracking up...it's times like this that it makes it clearly obvious who to block.Non critical https://t.co/cnp5ydfomZ other news...it's the 5th year anniversary of the #metoo movement.,2022-10-27T18:34:40.000Z,4
en,"In a sea of true crime podcasts, movies and tv series that focus on the violence that survivors are subjected to, I wanted to create a podcast with students about how we heal. 

Healing Comes in Waves is a love letter to survivors of all genders. #MeToo https://t.co/9IDsNR5ywr https://t.co/xP8P3jwHwv",2022-10-26T22:02:41.000Z,117
en,Singer Vinod Dua accused of #MeToo,2022-10-27T18:15:26.000Z,0
en,"💙This is an event for abuse survivors and advocates called the 30 Days of Courage. It’s totally free and has an amazing speaker lineup. Sign up for FREE here: https://t.co/ZjzPQrD6W0💙

#abuse #trauma #healing #mentalhealth #metoo #abuseawareness #cultsurvivor #mentoo https://t.co/MuchcMEe9x",2022-10-27T18:15:00.000Z,0
en,"This article from our partners at @SHRM examines the state of the #MeToo movement, five years later. A recent survey by The Shift Work Shop, found that 53 percent of nearly 1,700 respondents had dealt with sexual harassment in the past 12 months.  https://t.co/O9Xd9jVxZm",2022-10-27T18:03:10.000Z,0
en,Who ever defends that Girls run away with boys? Here look at the child… monster Muslim men who defend child rape and forced conversion! #metoo @amnesty @UNHumanRights,2022-10-20T15:29:03.000Z,28
en,"In case you're wondering why #EconTwitter #Metoo has gained the momentum, it is simply because anonymity is well-preserved, an element that is largely missing in most departments, especially small ones. Thanks @jenniferdoleac and other brave women for offering the safe space.",2022-10-27T18:00:49.000Z,4
en,"I am absolutely appalled at this filthy liar using DV/SA for her own gain. Putting on a show for the #MeToo movement, and championing for women’s rights. She was the abuser all along, while her victim suffered in silence. #AmberHeardlsALiar #AmberHeardIsAMonster",2022-10-27T17:58:09.000Z,7
en,"Share, share, share! Please get the word out about my #firstbook ""I am More: Confronting the Aftermath of Sexual Assault,"" which is available now https://t.co/DeNRSzMEUt #MeToo #sexualassaultawareness #IAmMoreBook",2022-10-27T17:46:33.000Z,0
en,"@SundaeDivine @WhiteHouse Thanks, @SundaeDivine for help proving that the #Metoo was one BIG ASS LIE when you and a million(s) of other women voted for a man who gropes little girls. Too bad, it didn't stop 💩and it led to Roe V Wade being overturned.",2022-10-27T17:46:14.000Z,1
en,"“#activism including examples such as #metoo allows women to share their experiences in a safe and comfortable way and meet people who have gone through a similar experience.” -Jess Ross, senior biology major #umassmultimedia",2022-10-27T17:43:26.000Z,0
en,"This was the first ever #MeToo March, originating in Los Angeles 2017 - I was honored to walk with the founder of the #MeTooMovement, ⁦@TaranaBurke⁩. 🙏🏽✊🏽🖐🏽

 https://t.co/i5d89TmCE1",2022-10-27T17:34:28.000Z,6
en,When  you ask.. why don't women come forward??? Things like this are why... and so many more #MeToo,2022-10-27T17:32:51.000Z,11
en,#BiggBoss16    having Sajid Khan play  a guard of Girls hostel is such a middle finger to #MeToo    survivors and feminist belonging to either side of the political spectrum,2022-10-27T17:09:36.000Z,1
